"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G01725",1.06877089610789,1.92313642170926,2.03271008380855,0.946094790903978,0.344100240431302,1
"AT1G01730",2.92582052770273,0.994674863541162,1.53036521687099,0.649959142154896,0.515718613871466,1
"AT1G01740",1.3784942402205,-0.55078663031392,2.29294894098606,-0.2402088509119,0.810168352496205,1
"AT1G01760",0.462854152088945,0.746028101586856,3.45193111729636,0.216119058068333,0.828894944549746,1
"AT1G01770",1.11491339255849,1.79229752322592,2.9543936884941,0.606654939118651,0.54407993222941,1
"AT1G01780",0.301865376397355,-0.150141669148184,4.16833210115257,-0.0360196034060407,0.97126672783825,1
"AT1G01790",9.76557667359186,0.372844613025049,1.8479981056197,0.201755949798455,0.840107520264821,1
"AT1G01800",6.8918566294462,0.0578339609859268,1.06013289571556,0.0545535009994104,0.956494184381412,1
"AT1G01810",0.0507859289368639,0.942891129807118,4.28818890820872,0.219880968397213,0.825963858624254,1
"AT1G01820",8.66747033533185,1.68006461144145,1.47352662465297,1.1401657651331,0.25421724731366,1
"AT1G01830",4.36367717439359,0.387674637951416,1.09605217231747,0.35370089831739,0.723563049306691,1
"AT1G01840",0.128878922967551,2.26854581653393,4.26358432002467,0.532074809891599,0.594674183240812,1
"AT1G01860",0.997979516760756,1.19322225691912,1.83323640837134,0.65088291475685,0.515122071179778,1
"AT1G01880",0.0636829061854169,1.25882453469278,4.28017940427095,0.294105553948666,0.768677247039701,1
"AT1G01900",0.417687193310843,-2.38151298642539,4.16985655386631,-0.571125878231287,0.567914317866133,1
"AT1G01910",3.66934821494828,0.293009406238534,1.46261588194699,0.200332438513172,0.841220594466092,1
"AT1G01920",1.59179064252821,1.38265351392468,2.85922813033239,0.483575794200075,0.628686956943889,1
"AT1G01930",0.950283649041969,1.12344753588888,3.10294443959082,0.362058540770077,0.717308284471479,1
"AT1G01940",0.597858040763628,0.893396491391054,3.25285604669219,0.274649870319206,0.783585248123994,1
