"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT2G38240",30.2501484941411,6.30503277392171,3.1475042531641,2.00318483051562,0.0451574532741615,0.185990751399782
"AT1G07990",7.7030093286509,-3.81973910705441,1.90847192177649,-2.00146466053261,0.045342338497353,0.18635362385625
"AT1G74720",11.9175954365262,-2.75563535203956,1.37676310837187,-2.00153195221676,0.0453350939610039,0.18635362385625
"AT1G07930",119.244908885717,2.31572149759697,1.15820629630881,1.9994033057644,0.0455647345511365,0.18706800933521
"AT1G21750",10.349437532898,-4.12179626284859,2.06559748839379,-1.99544988121268,0.0459938352212076,0.188227693344177
"AT1G52220",11.1769323148823,-4.28496719217076,2.14684268841496,-1.99593906684164,0.0459405556761738,0.188227693344177
"AT1G75500",18.965538330921,-2.37505194305532,1.19008866153949,-1.9956932788377,0.0459673191207694,0.188227693344177
"AT4G12570",6.85178871466947,-3.11515135127166,1.56218777591344,-1.99409533175368,0.0461416373149934,0.188632107537197
"AT2G30950",57.1396288913761,-2.50425692869158,1.25769384916691,-1.9911498576147,0.046464414546598,0.189549216545497
"AT5G57990",13.769010463058,-3.41032049544617,1.71253313158283,-1.99138949930512,0.0464380827806919,0.189549216545497
"AT4G01000",19.8643643454553,-2.33301835181482,1.17207385727302,-1.99050455509935,0.0465353827146252,0.189637840036002
"AT3G23400",10.8746271179226,-4.43190315762784,2.22871084262005,-1.98855009491395,0.0467508844460609,0.190314646936343
"AT1G07080",10.8419061070955,-2.3943636313357,1.205823518343,-1.98566672063748,0.0470703425923606,0.190509088787627
"AT1G10170",19.4533524715277,-2.38174803652422,1.19928833363966,-1.9859678191782,0.0470368972969018,0.190509088787627
"AT2G42530",8.64190508665781,-3.76854834010033,1.89811670592868,-1.98541445229866,0.0470983793466468,0.190509088787627
"AT4G00440",6.94167826710171,-3.25280749079328,1.63668720348627,-1.98743381378222,0.0468743436558892,0.190509088787627
"AT4G12650",14.385508417124,-2.3529116567534,1.18415884372623,-1.98698989516425,0.0469235166438265,0.190509088787627
"AT5G08410",6.68326103519139,-3.03387393821998,1.52779716145552,-1.98578320130509,0.0470574018306171,0.190509088787627
"AT5G24300",9.42452601398299,-4.1797311006222,2.10566244634586,-1.98499579449482,0.0471449393961589,0.190509088787627
"AT3G05290",6.88740626377758,2.58155905086702,1.30149929885131,1.98352703927346,0.0473085898475077,0.190969999478776
"AT1G28420",11.3038990407431,-3.79087362894806,1.91223244958519,-1.98243347965902,0.0474307455882977,0.191262619120979
"AT2G22010",11.9671851396975,-3.65428620172876,1.84449089361998,-1.98118961409286,0.0475700135046987,0.191283469543913
"AT3G54660",9.91156136798426,-4.08049821445915,2.05975854972877,-1.98105657335248,0.0475849295827236,0.191283469543913
"AT5G66210",13.1028417379395,-4.06254942997113,2.0503936635151,-1.98135094848395,0.0475519305120995,0.191283469543913
"AT3G14650",8.6199553989519,-3.73980144052864,1.88829193674973,-1.98052079116848,0.0476450394786564,0.191325387937754
"AT4G29440",22.2939590838141,-2.86404474343356,1.44799607314782,-1.977936816643,0.0479358349394505,0.19229260453315
"AT2G23090",24.2346157439978,-2.22474357125012,1.12560365920192,-1.97648928471636,0.0480993881596343,0.192747912385798
"AT1G29660",23.6630386835673,-4.75738930862098,2.40797812111657,-1.97567796272791,0.0481912623812066,0.192915334126847
"AT4G19210",9.78451517170154,-3.64629455143732,1.84676668782651,-1.9744207947181,0.0483339154618447,0.192955139250627
"AT4G27800",21.2109228875799,-2.3014814518389,1.16567148552606,-1.9743825601089,0.0483382595625325,0.192955139250627
"AT5G44290",13.7147346767433,-3.43058422181118,1.73765058891215,-1.97426585281388,0.0483515215208661,0.192955139250627
"AT1G50010",16.1742787543265,-4.32669598800065,2.19263401751432,-1.97328690216419,0.0484628843276854,0.193199345285628
"AT5G46180",8.62002663912722,-3.74621386059366,1.89943774576887,-1.97227514770548,0.0485782050890806,0.193458808477817
"AT5G56040",7.24353344727013,-3.32614145563981,1.6877600341352,-1.97074310824294,0.0487532670401946,0.1939554043097
"AT2G01970",6.59656126636269,-3.75023001031151,1.90454777435083,-1.96909211772846,0.0489425138380747,0.194140465960493
"AT3G27820",11.493547507447,-4.17136909487935,2.11855717834215,-1.96896696370669,0.0489568848790176,0.194140465960493
"AT4G33630",7.33753743932598,-3.83163376698041,1.94639556772708,-1.96857916782806,0.0490014367472343,0.194140465960493
"AT4G38760",7.13246383038543,-3.74523638566988,1.90127353519647,-1.96985668623577,0.0488547977225939,0.194140465960493
"AT1G29910",455.061595732296,-2.19457162244855,1.11530135765115,-1.96769385009121,0.0491032738685907,0.194343995547731
"AT5G14970",12.6408528854968,-4.27626122524599,2.17400224865686,-1.96699944900607,0.0491832742987247,0.194460769326888
"AT3G13120",7.61695240106765,-3.68183875257793,1.87371461468392,-1.96499441469054,0.0494148839955885,0.195176121299499
"AT3G26060",9.22031171036874,-4.30122389875561,2.19163940808498,-1.96256002830043,0.0496973191190533,0.196090549106019
"AT3G02730",13.578683509351,-4.57918777908383,2.33426872973363,-1.96172262462959,0.0497947862960667,0.196274024591764
"AT1G05135",19.8674211465609,-2.75329119871454,1.4051093910793,-1.9594853014253,0.0500559795899418,0.19633308728382
"AT1G29395",30.9037241007667,-2.31648580755623,1.18289058915283,-1.95832634801438,0.050191731012222,0.19633308728382
"AT1G75660",8.69577062995035,-3.80563922655379,1.9428631804548,-1.95877880894471,0.0501386963349462,0.19633308728382
"AT3G17510",12.9314213014739,-3.97473501800113,2.02891261911965,-1.9590469202788,0.0501072921497603,0.19633308728382
"AT3G61130",8.92506753019036,-3.95971493911711,2.01981490059238,-1.96043456158076,0.0499450195445647,0.19633308728382
"AT4G29900",23.0317774615394,-2.29772763934068,1.17344422375554,-1.95810554334397,0.0502176294402916,0.19633308728382
"AT5G44070",8.79943678115648,-3.91037926412243,1.99600982498086,-1.95909820441887,0.0501012870591804,0.19633308728382
"AT5G62570",18.8197369896739,-2.73944889163768,1.39802416289486,-1.95951469534343,0.0500525406051395,0.19633308728382
"AT2G28720",9.48138067539747,-2.58661050190472,1.32168902643691,-1.95704923788152,0.0503416797051236,0.196618467083602
"AT1G67360",12.5862502453883,-3.9112135749845,2.00032749079622,-1.95528661830652,0.0505492497624112,0.196830294069813
"AT3G12400",9.16661662525167,-2.51166809288049,1.28447791860228,-1.95539997730252,0.050535878809227,0.196830294069813
"AT3G19720",12.2371145422619,-4.41887881273292,2.25983471949965,-1.95539911596336,0.0505359803949793,0.196830294069813
"AT1G58250",9.71458830237348,-3.90273415534237,1.99662681616187,-1.9546637978371,0.0506227657548723,0.196917445375771
"AT5G54270",420.226104353059,-2.81130026050087,1.44011821691693,-1.95213158716889,0.050922583900377,0.197883825025582
"AT5G23450",17.0459009738242,-1.97928202065554,1.01481788574717,-1.95038149056494,0.051130666316596,0.198492133049608
"AT4G32940",49.1413009887484,-2.55111510028623,1.3083514397637,-1.94986990708474,0.0511916267082454,0.198528655038724
"AT1G06430",15.7397119490606,-2.94670699809386,1.51363091395025,-1.94678040130905,0.0515610675854637,0.199760232667626
"AT2G39580",7.81521172783075,-3.86942670229738,1.98871156327859,-1.94569528017338,0.0516913539488695,0.200063722670449
"AT1G52360",10.4066326463845,-3.78812458767171,1.95050960100441,-1.94212045186603,0.0521225201612149,0.201126077295429
"AT2G38120",9.78393940729279,-3.82621288003322,1.96995077517082,-1.94228857302357,0.0521021755847853,0.201126077295429
"AT3G14350",8.37092815146161,-4.1341704815855,2.12843329565804,-1.94235379141039,0.0520942852047848,0.201126077295429
"AT1G73920",7.55355311382111,-3.45273918937909,1.77945303228298,-1.94033735464731,0.0523387044706836,0.201412845962137
"AT4G34980",36.2912736899617,-2.12172761861664,1.09355365069095,-1.94021355721875,0.0523537415757203,0.201412845962137
"AT5G15450",19.4669948127547,-4.66925972651765,2.40630963439968,-1.94042348489475,0.0523282447556248,0.201412845962137
"AT1G72930",23.1448636072066,-3.94125608851277,2.03222954711746,-1.93937544806545,0.0524556378847947,0.201588942835099
"AT2G34585",12.0410857655255,-3.37847331762006,1.74240041239525,-1.93897642217366,0.0525042092089339,0.201588942835099
"AT5G65730",9.80767389527576,-3.88840253619402,2.00788914937814,-1.93656235325455,0.0527988636157688,0.202518350382795
"AT2G23600",10.8413946393191,-4.05404751292616,2.09433504391264,-1.93572061199548,0.0529019285770921,0.202711768109833
"AT1G27190",9.23570519942595,-2.29745243773619,1.18721009147355,-1.93516922930179,0.0529695323824459,0.202769054875546
"AT4G16190",168.876540980651,-2.35140465765411,1.21550703812992,-1.93450517676293,0.0530510461935904,0.202879422931
"AT5G02840",9.95911988384861,-3.69285139584759,1.90958527460636,-1.93384995420476,0.053131578806393,0.20298582339625
"AT1G19740",13.5243153736627,-2.72355903253309,1.40988552276438,-1.9317589893348,0.0533892600887031,0.203566376833263
"AT1G61140",14.115659243536,-3.40396040930993,1.76171579027275,-1.93218476448062,0.0533367049761649,0.203566376833263
"AT1G76960",9.47995812334925,-4.37172827260404,2.26418154526303,-1.93082055710165,0.0535052472259612,0.203806831916099
"AT5G19690",8.44141603790384,-3.51410186926179,1.82071400401413,-1.93006801810402,0.0535984105343449,0.203959959454311
"AT2G04842",8.17823613395873,-3.80960055313977,1.97443910757547,-1.92945963161042,0.053673826940512,0.2040453184086
"AT3G61870",10.6677816527385,-4.40560671781271,2.28407498482513,-1.92883628912472,0.0537511891853609,0.204137898967283
"AT4G38350",8.04857476968512,-3.61689146663164,1.87569658491893,-1.92829239852135,0.0538187667873499,0.204193173298605
"AT4G34100",20.0854655321415,-2.05347046066307,1.06538324613661,-1.92744767491844,0.0539238630550746,0.204353688602407
"AT5G36790",10.9284634184667,-4.25792377783801,2.20949841565394,-1.92709971986009,0.0539672036636322,0.204353688602407
"AT3G16940",7.17691671977418,-3.60272884886601,1.87079985879499,-1.92576925421973,0.0541331921117633,0.204562012029769
"AT5G03940",6.65020525711509,-3.62384114178851,1.88151786911874,-1.92602005076137,0.0541018702733367,0.204562012029769
"AT5G10840",12.8076761465516,-3.89218929652124,2.02151528949881,-1.92538207192399,0.0541815768035222,0.204562012029769
"AT1G56500",8.83088272423347,-3.95458459626605,2.05460758447486,-1.92473960777129,0.0542619427147912,0.204664780993791
"AT5G23630",7.79328622850069,-3.73637692826286,1.94253548919354,-1.92345362493946,0.0544231052665132,0.205071798807576
"AT3G45190",7.22344625616087,-3.54293167168149,1.84620984028894,-1.91902978435377,0.0549805645722948,0.20605793449317
"AT3G57070",12.6131403329197,-3.00455302418346,1.56582557718901,-1.91882995651231,0.0550058573510721,0.20605793449317
"AT4G05180",285.774961472159,-2.31171322783942,1.20444048300999,-1.91932541329254,0.054943163760427,0.20605793449317
"AT5G01710",21.8251220929515,-2.23411603758974,1.16373732382498,-1.91977690484879,0.0548860852888633,0.20605793449317
"AT5G13980",9.5831050655906,-3.86037949121568,2.01163148982653,-1.9190291615233,0.0549806433906541,0.20605793449317
"AT5G47820",8.13740222612018,-3.99692692065342,2.08242302748411,-1.91936358170334,0.0549383365187232,0.20605793449317
"AT1G77060",6.4715436222547,-2.94767418498597,1.5381770312487,-1.91634260888231,0.0553215007129479,0.206531814130052
"AT4G00430",11.0282738762653,-2.41290846844138,1.25908500943219,-1.9163983768892,0.0553144072683144,0.206531814130052
"AT5G47780",9.90883080890645,-3.59940492468918,1.87846349347882,-1.91614313356884,0.0553468792994581,0.206531814130052
"AT5G54380",9.81385576849866,-3.64562011586867,1.90147981291051,-1.91725417809642,0.0552056481672377,0.206531814130052
"AT5G23050",6.77924281831848,-3.89195021486536,2.03176507808059,-1.91555128929673,0.0554222348031394,0.206612803704637
"AT3G02540",7.93996885430092,-3.57307270209599,1.86657119454955,-1.91424399590516,0.0555889866085819,0.207034030396179
"AT5G17380",6.45069336286149,-2.94209488935914,1.53750346755068,-1.91355333594535,0.0556772523676188,0.207162414364928
"AT3G27925",9.94639355415522,-4.12950352285451,2.1588875402025,-1.91279232750918,0.0557746437775425,0.207324472188529
"AT3G49601",15.1204812771381,-2.11063696003184,1.10398207557526,-1.91183988103433,0.0558967347224995,0.207377962828849
"AT5G44080",6.57454010903094,-2.59370520340433,1.3565772077605,-1.91194809153999,0.0558828523787657,0.207377962828849
"AT1G61250",11.391969797963,-3.68361713103617,1.92782592907703,-1.91076231286076,0.0560351329068484,0.207691334768309
"AT5G45428",11.2015011980005,-4.40532021241917,2.30674963986225,-1.90975220556759,0.0561651257240772,0.207972979964828
"AT1G79990",7.20662428349357,-3.53715970103106,1.85374768315959,-1.90811281015451,0.0563766373753953,0.208355499551485
"AT3G59400",28.663573681389,-2.20350516350496,1.15474693068835,-1.90821478277621,0.0563634617511553,0.208355499551485
"AT5G43320",8.39935967218934,-3.46950924749694,1.81970031260644,-1.90663771581564,0.0565675175579808,0.208730589979413
"AT5G54430",8.36310954735924,-1.97742470024223,1.03720641780772,-1.90649099956573,0.056586532313297,0.208730589979413
"AT1G23710",18.1974294982678,-3.03730048333083,1.59441694118546,-1.90495999187802,0.0567852719259693,0.208885463662996
"AT3G45640",30.8268319792502,-2.61621800535399,1.37284749792201,-1.90568727357845,0.0566907914208208,0.208885463662996
"AT3G52380",6.79266366536821,-3.67467880869877,1.92905228412021,-1.90491405492137,0.0567912439509625,0.208885463662996
"AT4G01150",56.6062443019934,-2.84821208746655,1.49597998899389,-1.90391055256167,0.0569218345414563,0.209166016048806
"AT1G77800",7.21945566097564,-3.64955155417635,1.91738397750057,-1.90340150799308,0.0569881744137624,0.209210161742039
"AT3G61240",9.53663312275754,-3.14390917385052,1.65318666559095,-1.9017266708516,0.0572068971989512,0.209728503004348
"AT4G39850",7.89188282731299,-3.52643975447602,1.85456975309794,-1.90148671873103,0.0572382904849571,0.209728503004348
"AT2G44160",9.29827277180027,-3.95683708691389,2.08229213326486,-1.9002314918752,0.0574027472561645,0.210131159394952
"AT3G10720",18.5996064735705,-4.22635932436829,2.22529955621714,-1.89923163942603,0.0575340264705554,0.210411715040939
"AT5G44180",7.67554283563015,-3.77747038775092,1.98994391043885,-1.89827982986609,0.0576592295492363,0.210669537945075
"AT3G26220",7.28157312825791,-3.31041603673825,1.74475629592154,-1.89735153526972,0.057781557516447,0.210916377247239
"AT1G32130",13.3215565004563,-3.78948452423591,2.00033563625352,-1.89442434337336,0.0581687077738426,0.211727498711784
"AT4G24020",7.12060753170991,-3.53814362575286,1.86761439786476,-1.8944722367733,0.0581623560948109,0.211727498711784
"AT4G34720",9.29534011231473,-2.66149087111419,1.4044346075208,-1.89506215302714,0.0580841679599706,0.211727498711784
"AT5G40950",11.8655617192597,-3.69471227627495,1.95246990080779,-1.89232739247163,0.0584473734164016,0.212540920704969
"AT2G40140",35.2314965822996,-2.21524489920484,1.17242128340851,-1.88946151912612,0.0588300143436191,0.213432607965022
"AT5G36700",10.5976345436717,-4.24059081601372,2.24439663129163,-1.88941239569287,0.0588365912127505,0.213432607965022
"AT5G44260",12.5942045543429,-3.17282993654024,1.67941582810009,-1.88924617920843,0.0588588495608552,0.213432607965022
"AT5G22640",7.59541059734276,-3.65235200710362,1.93381002905917,-1.88868190371345,0.0589344648654914,0.213505761238953
"AT2G34750",8.99791506117868,-3.84665171645427,2.03744447767676,-1.88797867063376,0.0590288139388456,0.213646581276781
"AT2G18710",9.7390121466345,-2.10253544593338,1.11580479380741,-1.88432193301392,0.059521442399284,0.214629910340872
"AT2G42750",9.64325902787449,-3.84608458851223,2.0405502236742,-1.88482721174439,0.0594531698184798,0.214629910340872
"AT4G10320",8.16502740867136,-3.6403306326354,1.93174963278532,-1.88447331416677,0.0595009811607031,0.214629910340872
"AT5G25630",7.45664259001372,-3.85697564587146,2.0468932264915,-1.88430720076325,0.0595234339766429,0.214629910340872
"AT1G33680",6.71669188498331,-3.76613525831542,2.00009759727361,-1.88297574250834,0.05970365541206,0.215078369496579
"AT5G61520",6.64430774484981,-3.31512103426429,1.76112571958841,-1.88238749646963,0.0597834223364669,0.215164448053957
"AT5G12370",8.4596654229197,-3.72543078192264,1.98278001448184,-1.87889264301275,0.0602591536021192,0.216472015412091
"AT5G41790",75.9060030193486,-2.42406881191455,1.28987701927334,-1.87930227121974,0.060203231763633,0.216472015412091
"AT1G25098",23.2523595278147,-2.25995684939655,1.20357103228764,-1.87770957323643,0.0604209063809718,0.216702713539106
"AT3G04550",12.6398701940615,-2.37053415472429,1.26253422115087,-1.87759992165869,0.0604359164739029,0.216702713539106
"AT4G19410",11.5470222156118,-4.10187110963373,2.18657149432396,-1.87593733856022,0.0606638847427842,0.217317786180895
"AT4G27300",8.55059805910852,-3.46246052302787,1.84935757164503,-1.87225043772793,0.0611719640849453,0.218934232054948
"AT1G23740",14.8327628969622,-4.7680507419075,2.54816271199157,-1.8711720093341,0.0613212431368439,0.219061324044514
"AT3G49670",9.11094837044712,-4.16418404502555,2.22495574249955,-1.87158061865421,0.0612646468430462,0.219061324044514
"AT3G23280",7.35615131125856,-3.40059793462685,1.81789365947489,-1.8706253343824,0.0613970305439661,0.219128790199086
"AT1G23130",69.1727370942843,-2.46192126233515,1.3165867193041,-1.86992715803516,0.0614939338655566,0.219271425292832
"AT1G31812",21.6857750334565,-1.7896939906808,0.957897470050293,-1.86835652732942,0.0617123923143438,0.219469929801793
"AT1G44191",6.87234194639079,7.975272731351,4.26873744976475,1.86829778715731,0.0617205749092033,0.219469929801793
"AT4G09690",6.87234194639079,7.975272731351,4.26873744976475,1.86829778715731,0.0617205749092033,0.219469929801793
"AT1G67090",640.329719163982,-2.23989786150536,1.20079829735207,-1.86534063751145,0.0621336724300027,0.21992350416171
"AT1G70730",8.29351300746707,-3.92881084960644,2.10618209724182,-1.86537092626107,0.062129429691666,0.21992350416171
"AT2G42400",11.5298240164788,-3.67645953631862,1.96989384999039,-1.86632367847463,0.061996093922579,0.21992350416171
"AT4G25650",6.74968747823134,-3.78962113151151,2.03114168795593,-1.86575912157328,0.0620750739185695,0.21992350416171
"AT5G51820",7.00221457220738,-3.73557822327031,2.00203603931255,-1.86588959934658,0.0620568130348617,0.21992350416171
"AT1G75460",12.6498715334928,-4.37133600088225,2.34502702960759,-1.86408768244081,0.0623093920149349,0.219939018010554
"AT3G54500",9.46350615766218,-4.30220655103259,2.30705724445898,-1.86480268808478,0.0622090663833004,0.219939018010554
"AT5G03650",8.9942253860945,-4.05173955470041,2.17328323230582,-1.86434031904879,0.0622739281652901,0.219939018010554
"AT4G35240",6.92222337367521,-3.57337557689032,1.91802944654121,-1.86304521201913,0.0624559054876979,0.220032833063038
"AT5G04040",7.76504987112659,-3.56991893350667,1.91655034699145,-1.86267944336063,0.0625073797379808,0.220032833063038
"AT5G25280",59.0816750121018,-2.65127107061653,1.4230718002789,-1.86306205357799,0.0624535362368648,0.220032833063038
"AT1G48540",10.5154419823085,-3.44017665906743,1.84927316957606,-1.86028582237858,0.0628450983342314,0.220693881801244
"AT2G05440",7.15325447635135,5.70020901274888,3.06441386475982,1.86013027753862,0.0628670964258542,0.220693881801244
"AT3G26510",37.8551717647473,-3.05526855936216,1.64181235937759,-1.86091214499105,0.062756584399671,0.220693881801244
"AT2G24240",8.2122075637678,-3.34358077699784,1.79876762337067,-1.85881752237255,0.063053007900812,0.220952635921457
"AT5G51550",20.7839442234423,-2.45460349989138,1.32053157586354,-1.85879955069323,0.063055556187401,0.220952635921457
"AT1G20340",157.844515640193,-1.75638437155115,0.945578879866867,-1.8574699678132,0.0632443200791765,0.221170828650766
"AT1G70290",64.6257199790087,-3.06120004309005,1.6483340419712,-1.85714786271674,0.063290120273473,0.221170828650766
"AT2G47590",7.21981867605364,-3.86644049492583,2.0816787939169,-1.85736651890021,0.0632590265160368,0.221170828650766
"AT1G56510",13.2175661992404,-3.79573454204316,2.04606358298794,-1.85514007169812,0.0635762268096537,0.221969219804149
"AT3G03940",7.45776033516193,-3.37997484309051,1.82329094291892,-1.85377701579512,0.0637710680425112,0.222246500481186
"AT5G20610",8.86313866782822,-3.17823392680623,1.71427627772237,-1.8539799961701,0.0637420219143228,0.222246500481186
"AT3G27090",25.8303084530987,-2.20593627029851,1.19111272830598,-1.85199621990088,0.0640263657219121,0.222814905681691
"AT4G13780",6.4714601323011,-3.59422373257422,1.94090112818157,-1.85183247120973,0.0640498833003457,0.222814905681691
"AT3G54440",6.68545568084968,-3.60856467656525,1.95072531489423,-1.84985792157052,0.064334030010962,0.223220323598685
"AT4G30160",15.4547908169656,-3.92557390484717,2.12136067849667,-1.85049809994078,0.064241791641928,0.223220323598685
"AT4G39260",55.3438694972084,-2.27409447611608,1.22936364740506,-1.84981431728214,0.064340316591675,0.223220323598685
"AT5G04720",14.254842490289,-3.68321809100688,1.9917211636419,-1.84926392220086,0.0644197125568189,0.2232946112118
"AT2G37220",60.6640452489602,-3.0165163627227,1.63217364196919,-1.84815897350439,0.0645793485125176,0.223646646692181
"AT2G43375",7.24614148710603,-2.57558146020199,1.39431071943647,-1.84720767351121,0.0647170476813223,0.223721140593153
"AT3G57300",9.21895838731525,-3.95144544249279,2.13897239647146,-1.84735691260497,0.06469542954968,0.223721140593153
"AT5G25610",137.08006150415,-2.39467888053884,1.29684645518458,-1.84654002096031,0.0648138339462698,0.223854775360614
"AT3G10985",28.0879977365235,-2.62725309204045,1.42344209662919,-1.845704225175,0.0649351633968934,0.22407286222351
"AT1G01790",9.76557667359186,-4.04209301817506,2.19074725726899,-1.84507501025654,0.0650266278263474,0.224187595129153
"AT5G05200",8.11755660965479,-3.67577365247917,1.99325602194045,-1.84410512850265,0.065167820669848,0.22447341448979
"AT1G18620",11.9832405963407,-3.90483385342306,2.11798284842647,-1.84365697594015,0.0652331469047897,0.224491652970163
"AT5G19330",8.90654252500583,-3.51470016432372,1.90677520951783,-1.84326927829761,0.0652897043174715,0.224491652970163
"AT2G29190",7.41275347017331,-3.43555797163767,1.86489995091819,-1.84222106389469,0.0654428205466974,0.224791223254875
"AT3G02470",205.543863521089,-1.67668741915594,0.910315995776855,-1.84187406014443,0.0654935737449933,0.224791223254875
"AT3G21055",77.9418045778869,-2.61830755560588,1.42222013023199,-1.84100020801898,0.0656215282194728,0.224989095890907
"AT5G11420",29.8098918313977,-2.5675529871953,1.39489168715589,-1.84068269302715,0.0656680716129264,0.224989095890907
"AT3G11670",9.45250119560494,-3.97197590900822,2.16037269495426,-1.83856050314148,0.0659798551271035,0.225856375195089
"AT2G41900",19.6439310459823,-1.99740366033821,1.08711424716782,-1.83734475520112,0.0661590168029887,0.226268537929227
"AT5G13210",10.5482136842596,2.10383153704224,1.14721966981245,1.83385239322665,0.0666759079776383,0.22783400321374
"AT1G79440",7.79001680745803,-3.51336996093742,1.9179021377759,-1.83188176901023,0.0669690372731434,0.228166638740798
"AT2G32870",8.03983791503317,-3.55431418918372,1.94138774403251,-1.83081107836859,0.067128746220027,0.228166638740798
"AT2G41790",7.23105430414511,-3.45917756993349,1.88909989968974,-1.83112474385374,0.0670819260545985,0.228166638740798
"AT2G46820",70.1820003761352,-2.89019109739188,1.5782846931432,-1.8312229155793,0.0670672776987873,0.228166638740798
"AT4G34890",6.45419951933411,-3.35451486618047,1.83091439800756,-1.83215275920651,0.0669286648211628,0.228166638740798
"AT5G10450",56.1883598431502,-2.34722620263513,1.28082191447512,-1.83259372447343,0.0668630121078236,0.228166638740798
"AT1G04680",7.74436257578041,-4.05327387658461,2.21488061965399,-1.83001911733636,0.0672470802256876,0.228257600503857
"AT4G17340",9.57937125062636,-4.09099067449337,2.23571101326843,-1.82983876279818,0.0672740526024091,0.228257600503857
"AT2G47840",13.288613358524,-2.57227761037821,1.40624976895449,-1.82917549013404,0.0673733229280802,0.228393192426089
"AT2G26440",7.58936022835199,-3.94826356346899,2.15939835610573,-1.82840908084662,0.067488179533143,0.228581336307945
"AT4G03020",8.08483143734644,-3.3544070627437,1.83627461796478,-1.82674586356889,0.0677379889596875,0.229225830829311
"AT1G75680",8.6978236777271,-4.14679106208004,2.27135272671227,-1.82569224643608,0.0678966317619667,0.22956095602751
"AT5G01240",6.71473691298129,-3.58931385950411,1.96759368714398,-1.82421497027372,0.0681195792498063,0.230112719027197
"AT1G62750",38.7203334194143,-3.37525461940395,1.85065679819462,-1.82381445479066,0.0681801278439859,0.230115400812611
"AT1G08360",8.21576094561174,-3.38264459597089,1.85594362885916,-1.82260093645742,0.0683638537070632,0.230331759077778
"AT2G30020",42.4671547855485,-3.14080665674745,1.72313440540306,-1.82272877083711,0.0683444805087222,0.230331759077778
"AT1G78100",6.40637276295782,-2.10058473978376,1.15412214865886,-1.82007142157763,0.0687481290531985,0.231423990370514
"AT2G47470",7.61246934419178,-3.5689626686695,1.96497679635783,-1.81628743671922,0.0693262914158051,0.233166417678835
"AT1G12900",53.180048323895,-2.88257459253478,1.5878742129728,-1.81536709204318,0.0694675147614957,0.233419576437029
"AT4G03550",12.5252328843191,-3.7094377290028,2.04375912167011,-1.81500730182505,0.0695227873729608,0.233419576437029
"AT2G41680",8.04893248270669,-3.87888116462032,2.14256711243763,-1.81038957524521,0.0702353947778162,0.235606711924538
"AT3G08030",13.7433098414324,-2.40829313285527,1.33096006849249,-1.80944056089002,0.0703825865605757,0.235894987680398
"AT2G26355",9.03708224854556,-3.47782064960326,1.92440140327102,-1.80722205029148,0.0707276641903822,0.23684542156275
"AT1G64390",14.4644033887813,-4.83408301578842,2.67887337017686,-1.80452091151635,0.0711496839613764,0.237705472061216
"AT1G70620",10.6641882124424,-3.83319741477969,2.12436912421891,-1.80439330014697,0.0711696726270013,0.237705472061216
"AT3G24190",8.02256241435127,-3.87942299488922,2.14990105165492,-1.80446583432432,0.0711583105244618,0.237705472061216
"AT1G74960",7.82678595491162,-3.20032219789989,1.77731039030585,-1.80065463824198,0.0717573315251823,0.237811948109705
"AT2G02870",14.5531071379797,-2.51020337540909,1.39348313481526,-1.80138769726975,0.0716417938923942,0.237811948109705
"AT2G19830",7.09878812194205,-3.60141100802948,1.99939559669768,-1.80124984469196,0.0716635092303488,0.237811948109705
"AT3G09390",122.388030850699,-3.12249924938836,1.73298394043555,-1.80180506958627,0.071576079854577,0.237811948109705
"AT4G22690",60.8978807087666,-1.67670590730115,0.931129990914259,-1.80072162175211,0.0717467679027952,0.237811948109705
"AT4G24330",6.48703477715555,-3.4511262244986,1.91420391146784,-1.80290417537191,0.0714032651629078,0.237811948109705
"AT4G28750",173.429607873006,-1.62118128899234,0.899270452547607,-1.80277388676519,0.0714237328295589,0.237811948109705
"AT5G47480",12.5799941684945,-1.89540857710311,1.05161770674518,-1.80237415645037,0.071486558403403,0.237811948109705
"AT5G52920",21.9800721872729,-2.24739622944058,1.24593416644358,-1.80378409226516,0.0712651605930168,0.237811948109705
"AT3G53740",14.0405190312345,-3.08441179410743,1.71389121907772,-1.79965435365683,0.0719152328734192,0.237925740374173
"AT4G21710",6.95475987653793,-3.43427620835204,1.90821127799064,-1.79973583007452,0.0719023606590813,0.237925740374173
"AT2G06520",145.133560928244,-1.55708344389273,0.865613641028444,-1.7988203629078,0.0720471011456248,0.238157413314851
"AT1G25440",59.2528281878539,-2.2960893085407,1.2775289699363,-1.79728942558163,0.072289684073455,0.238754351086514
"AT2G30570",126.391620406389,-2.32503623097388,1.29425291144306,-1.7964311383171,0.0724259753220807,0.238999512395315
"AT4G00570",6.61702122304467,-3.5738812583142,1.99123255580295,-1.79480857115309,0.0726842047391092,0.239646294906087
"AT4G23460",8.68754997277538,-3.40635934103375,1.89951940281164,-1.79327430717039,0.0729290735440734,0.240247957415078
"AT3G14420",95.8884878892369,-2.51355659746314,1.40217973323326,-1.79260656668256,0.0730358556740384,0.240268361755577
"AT4G26690",9.85559378837233,-3.80606924220724,2.12338297193698,-1.79245538487826,0.0730600497574086,0.240268361755577
"AT5G04540",7.83470169260642,-3.05893366699924,1.7075968252459,-1.79136762365363,0.0732343208826382,0.240635980988942
